date,cumulative_volume
2023-12-04,6440391.327834836
2023-12-04,6440391.327834836
2023-12-04,6440391.327834836
2023-12-04,6440391.327834836
2023-12-04,6440391.327834836
2023-12-04,6440391.327834836
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-05,6564056.645113296
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-06,6656537.393249566
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-07,6711108.570358615
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-08,6748759.360343534
2023-12-09,6759079.353843533
2023-12-09,6759079.353843533
2023-12-10,6768359.347343533
2023-12-10,6768359.347343533
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-11,6877039.5925143855
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-12,6941943.685391255
2023-12-13,6946062.917795365
2023-12-14,6980555.4028437035
2023-12-14,6980555.4028437035
2023-12-14,6980555.4028437035
2023-12-14,6980555.4028437035
2023-12-14,6980555.4028437035
2023-12-14,6980555.4028437035
2023-12-14,6980555.4028437035
2023-12-15,6992871.895568033
2023-12-15,6992871.895568033
2023-12-15,6992871.895568033
2023-12-16,7043873.587419633
2023-12-16,7043873.587419633
2023-12-16,7043873.587419633
2023-12-16,7043873.587419633
2023-12-18,7053873.582935103
2023-12-18,7053873.582935103
2023-12-19,7081162.760532633
2023-12-19,7081162.760532633
2023-12-19,7081162.760532633
2023-12-19,7081162.760532633
2023-12-20,7094195.124353903
2023-12-20,7094195.124353903
2023-12-20,7094195.124353903
2023-12-21,7120455.336603364
2023-12-21,7120455.336603364
2023-12-21,7120455.336603364
2023-12-21,7120455.336603364
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-22,7184243.737358323
2023-12-23,7192241.735760633
2023-12-23,7192241.735760633
2023-12-24,7221859.733310933
2023-12-24,7221859.733310933
2023-12-24,7221859.733310933
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-26,7352324.064248233
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-27,7471875.990972831
2023-12-28,7479829.062871761
2023-12-28,7479829.062871761
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-29,7570756.129229311
2023-12-30,7588469.468161231
2023-12-30,7588469.468161231
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2023-12-31,7709531.803086731
2024-01-01,7738538.27452289
2024-01-01,7738538.27452289
2024-01-03,7749316.525546591
2024-01-03,7749316.525546591
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-04,7803551.77094105
2024-01-05,7824024.0213684095
2024-01-05,7824024.0213684095
2024-01-05,7824024.0213684095
2024-01-05,7824024.0213684095
2024-01-06,7863573.629364961
2024-01-06,7863573.629364961
2024-01-06,7863573.629364961
2024-01-06,7863573.629364961
2024-01-06,7863573.629364961
2024-01-06,7863573.629364961
2024-01-09,7886585.38716506
2024-01-09,7886585.38716506
2024-01-09,7886585.38716506
2024-01-09,7886585.38716506
2024-01-10,7918513.04440006
2024-01-10,7918513.04440006
2024-01-10,7918513.04440006
2024-01-10,7918513.04440006
2024-01-10,7918513.04440006
2024-01-10,7918513.04440006
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-11,7981845.8818912795
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-12,8199302.023512038
2024-01-14,8215017.652455239
2024-01-14,8215017.652455239
2024-01-15,8224731.503539459
2024-01-15,8224731.503539459
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-16,8393684.69508219
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-17,8474202.7247913
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-18,8572246.331722941
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-19,8669727.129894342
2024-01-20,8700274.539877683
2024-01-20,8700274.539877683
2024-01-21,8730716.951917183
2024-01-21,8730716.951917183
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-22,8793058.330489742
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-23,8882018.47726121
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-24,8966278.57225591
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-25,9022499.16887841
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-26,9094966.71701046
2024-01-28,9125840.76955248
2024-01-28,9125840.76955248
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-29,9213600.637601933
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-30,9344796.144650372
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-01-31,9602936.96189681
2024-02-01,9628343.0771146
2024-02-01,9628343.0771146
2024-02-01,9628343.0771146
2024-02-01,9628343.0771146
2024-02-01,9628343.0771146
2024-02-02,9661391.834260281
2024-02-02,9661391.834260281
2024-02-02,9661391.834260281
2024-02-02,9661391.834260281
2024-02-02,9661391.834260281
2024-02-04,9673413.12098998
2024-02-04,9673413.12098998
2024-02-05,9709759.275660131
2024-02-05,9709759.275660131
2024-02-05,9709759.275660131
2024-02-05,9709759.275660131
2024-02-05,9709759.275660131
2024-02-05,9709759.275660131
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-06,9779245.82289304
2024-02-07,9799008.96434542
2024-02-07,9799008.96434542
2024-02-07,9799008.96434542
2024-02-07,9799008.96434542
2024-02-08,9818773.8119649
2024-02-08,9818773.8119649
2024-02-08,9818773.8119649
2024-02-08,9818773.8119649
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-09,9859231.04867105
2024-02-11,9873399.059054669
2024-02-11,9873399.059054669
2024-02-12,9925479.14253353
2024-02-12,9925479.14253353
2024-02-12,9925479.14253353
2024-02-12,9925479.14253353
2024-02-12,9925479.14253353
2024-02-12,9925479.14253353
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-13,9972386.4698265
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-14,10268898.859656224
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-15,10341336.198172553
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-16,10392202.536513617
2024-02-17,10412610.080501838
2024-02-17,10412610.080501838
2024-02-17,10412610.080501838
2024-02-17,10412610.080501838
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-19,10495810.693285568
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-20,10544414.58701199
2024-02-21,10586782.650781788
2024-02-21,10586782.650781788
2024-02-21,10586782.650781788
2024-02-21,10586782.650781788
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-22,10648374.45809223
2024-02-23,10715113.91007481
2024-02-23,10715113.91007481
2024-02-23,10715113.91007481
2024-02-23,10715113.91007481
2024-02-23,10715113.91007481
2024-02-24,10757903.93864167
2024-02-24,10757903.93864167
2024-02-24,10757903.93864167
2024-02-24,10757903.93864167
2024-02-26,10808851.21178595
2024-02-26,10808851.21178595
2024-02-26,10808851.21178595
2024-02-26,10808851.21178595
2024-02-26,10808851.21178595
2024-02-26,10808851.21178595
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-27,10908131.464177
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-28,10970689.63273085
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-02-29,11088664.95446433
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-01,11219721.107167643
2024-03-03,11235083.912175514
2024-03-03,11235083.912175514
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-04,11300511.262355294
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-05,11358695.285513885
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-06,11702748.366534464
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-07,11856636.884317204
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-08,11990615.676490335
2024-03-09,11998810.608976364
2024-03-09,11998810.608976364
2024-03-10,12040790.962274954
2024-03-10,12040790.962274954
2024-03-10,12040790.962274954
2024-03-10,12040790.962274954
2024-03-11,12077122.958664242
2024-03-11,12077122.958664242
2024-03-11,12077122.958664242
2024-03-11,12077122.958664242
2024-03-11,12077122.958664242
2024-03-11,12077122.958664242
2024-03-11,12077122.958664242
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-12,12195371.476525672
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-13,12330376.77873315
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-14,12411859.310093133
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-15,12522635.04016838
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-17,12598382.903005745
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-18,12673535.409726907
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-19,12742827.447751487
2024-03-20,12788095.569617325
2024-03-20,12788095.569617325
2024-03-20,12788095.569617325
2024-03-20,12788095.569617325
2024-03-20,12788095.569617325
2024-03-20,12788095.569617325
2024-03-21,12834063.851571584
2024-03-21,12834063.851571584
2024-03-21,12834063.851571584
2024-03-21,12834063.851571584
2024-03-21,12834063.851571584
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-22,12938542.026190715
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-23,13314583.111886697
2024-03-24,13350886.023305696
2024-03-24,13350886.023305696
2024-03-24,13350886.023305696
2024-03-24,13350886.023305696
2024-03-24,13350886.023305696
2024-03-24,13350886.023305696
2024-03-25,13371766.030544633
2024-03-25,13371766.030544633
2024-03-25,13371766.030544633
2024-03-25,13371766.030544633
2024-03-25,13371766.030544633
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-26,13491196.648514563
2024-03-27,13528640.182050914
2024-03-27,13528640.182050914
2024-03-27,13528640.182050914
2024-03-27,13528640.182050914
2024-03-27,13528640.182050914
2024-03-27,13528640.182050914
2024-03-27,13528640.182050914
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-28,13606384.734184083
2024-03-29,13637273.347239103
2024-03-29,13637273.347239103
2024-03-30,13677071.994739482
2024-03-30,13677071.994739482
2024-03-30,13677071.994739482
2024-03-30,13677071.994739482
2024-03-31,13710869.830802632
2024-03-31,13710869.830802632
2024-03-31,13710869.830802632
2024-03-31,13710869.830802632
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
2024-04-01,13823709.27229231
