address,in_out,time,tx_id,value
1LW4Aje4MH4XSWRmGsDPfMMGxZitbzV6Hy,-1,2023-06-29 20:02:34,1e347e3b41c86a43f563dc69c6571759956b1349c09595578e15e89e95804ab6,7268.35735547
13NWhkwGDPYNbF2jgSxJmPtBpPnTucWc6b,-1,2023-11-07 16:59:30,317a9521336e35c45dd1e0dfc7c5bc2bec3fdc8096218ec6f7041f396bef618b,7260.94227558
19FQxSN2q5CJQzMrZR9URrA1BMUmKNQc81,1,2023-10-05 20:27:18,f0239d560d4be0af36bba78c83f54dbd00e1a6e46f5f953dfe9e7463dc13953f,7257.53568007
15veNkevP8G5K9nty9WvMh1BP1qPffFPfu,-1,2023-11-01 17:30:02,0652e2b1fd7e598d5274fc180262535c568d4015377fc6576db5025a4036dd1e,7246.46498489
13NWhkwGDPYNbF2jgSxJmPtBpPnTucWc6b,1,2023-11-01 17:30:02,0652e2b1fd7e598d5274fc180262535c568d4015377fc6576db5025a4036dd1e,7240.3217595
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,-1,2023-12-06 20:47:55,b39175e36fe5ae97ab071d1b563da4ce18c4f8c276628414f5d3944f3f0752e1,7239.00483292
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu,-1,2023-12-06 22:52:12,20523f59008a1a5d772d7c1864a7827ae21323c8d0d4c10ca6012c7473b94d6a,7239.00253854
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,-1,2023-12-07 21:12:09,d28d1f96860fd43547b416686bafdda6b1c6e5498a04d01f14446edbb5429669,7239.00167191
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu,1,2023-12-07 21:12:09,d28d1f96860fd43547b416686bafdda6b1c6e5498a04d01f14446edbb5429669,7239.0
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,1,2023-12-06 22:52:12,20523f59008a1a5d772d7c1864a7827ae21323c8d0d4c10ca6012c7473b94d6a,7239.0
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu,1,2023-12-06 20:47:55,b39175e36fe5ae97ab071d1b563da4ce18c4f8c276628414f5d3944f3f0752e1,7239.0
1LK8Dhrpq67gwUkTeYwWKx8sMJpYupxjZQ,-1,2024-01-25 18:24:25,bd8b8f35cfb9a2ebfedfb06fc0dc4b91c9fe063e9ee961985a6fbc2dfeb38a62,7231.68137177
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-01-25 18:24:25,bd8b8f35cfb9a2ebfedfb06fc0dc4b91c9fe063e9ee961985a6fbc2dfeb38a62,7231.67637177
bc1q47urajx9lyv7whazek98x7zrqjqttnknxg74dzhxcne45q5szwxqxzvemv,1,2023-06-26 21:40:54,1b599fde23f8abfa9aaa368b4f2326a2c0e56e6f246c89cf67955f964ce47003,7224.69301008
bc1q47urajx9lyv7whazek98x7zrqjqttnknxg74dzhxcne45q5szwxqxzvemv,-1,2023-06-26 21:40:54,f5efc20de99213592f11d9f7bdf8f436befcd1718d69342975055df1ba9f7821,7224.69301008
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,-1,2023-05-23 17:08:11,b57f849123cf9db0a8c7cb69f472440d2114f90609125ed292c722596795571f,7206.0015
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,-1,2023-05-23 16:38:44,ca58e3367f207eca3167565ccd6cdee9dc97501dabc70512a7d2ca12ebb615bb,7206.0015
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,-1,2023-05-23 16:36:32,b2cb26a971610fde72d72d37a06817d8d6f918e176bd8ac265fc836975ace9ed,7206.0015
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,-1,2023-05-22 16:59:12,77a563e1dc73354b75d66f778c0507eab3dd33c5c2ccebabe3b9f3928954d8e4,7206.0015
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,-1,2023-05-22 16:39:36,c12b8f5f1a8af56d2ab68c5646c65c793aed30e443e1bb3f6b27faf3e5743988,7206.0015
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,-1,2023-05-22 16:31:56,752e843a87f6a7b211341fff8904dc87d25c0f3467fd5281b515de4a1ece26fb,7206.0015
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,-1,2023-05-23 22:19:15,59bd10df485ef4c81405b9601329776980e9869019a4e8beeb68c5c9be42da90,7206.00033019
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,-1,2023-05-23 22:24:36,945f74d762ed187effafdbc8a837998e3e9052dca08cb21d72a104f31ff92be7,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,-1,2023-05-23 22:24:36,685be76367c8f05b5ffeac201a50036b21988bcadb0c55fb41bd7854b2b754c4,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,-1,2023-05-23 22:19:15,e15ed8293753e8f07dee06141acdcd67882224dbfedd0dc26533c73ba4ddf18b,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,-1,2023-05-23 22:19:15,5e502e964f8d99142048264505d2e42259229339e25ee934fa9cfa412c41c6a2,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,-1,2023-05-23 22:19:15,37ce9c78997cb2c03dff9a33172544aeb22a83041f077bb774a5cd11d5c58bd8,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,1,2023-05-23 17:08:11,b57f849123cf9db0a8c7cb69f472440d2114f90609125ed292c722596795571f,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,1,2023-05-23 16:38:44,ca58e3367f207eca3167565ccd6cdee9dc97501dabc70512a7d2ca12ebb615bb,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,1,2023-05-23 16:36:32,b2cb26a971610fde72d72d37a06817d8d6f918e176bd8ac265fc836975ace9ed,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,1,2023-05-22 16:59:12,77a563e1dc73354b75d66f778c0507eab3dd33c5c2ccebabe3b9f3928954d8e4,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,1,2023-05-22 16:39:36,c12b8f5f1a8af56d2ab68c5646c65c793aed30e443e1bb3f6b27faf3e5743988,7206.0
1JHceFenZHACSRPD6tE4bfU6yJ83wTG6kH,1,2023-05-22 16:31:56,752e843a87f6a7b211341fff8904dc87d25c0f3467fd5281b515de4a1ece26fb,7206.0
bc1qhk0ghcywv0mlmcmz408sdaxudxuk9tvng9xx8g,1,2023-06-28 19:37:16,c2cc082ff218d160f1331b0878ac9c210aa14b2f981bbec7474e059f9460f335,7194.62943085
1Agv2n2A9r4RZHj1v6FDfchLR2uDr8ex3s,-1,2024-03-07 15:30:16,ca87451f3865d534ec70a56d7a994496894cf860870ecedd9451b5bccfd44bf1,7187.20365887
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-03-07 15:30:16,ca87451f3865d534ec70a56d7a994496894cf860870ecedd9451b5bccfd44bf1,7187.19865887
1Ngtxmc1ARC1Q8H8JmAFngBbTUZRCw5J4i,-1,2024-04-01 22:20:03,784d8111cca855b978de6bc109d5b20f5cc9fa4ead77cac1c1df3064aaa2293f,7169.32385644
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-04-01 22:20:03,784d8111cca855b978de6bc109d5b20f5cc9fa4ead77cac1c1df3064aaa2293f,7169.31885644
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,1,2023-12-22 18:10:31,e34c0d755f934c5f366ef8f2100631e36828c30f1a7bc271d04677afa5aaa1cd,7148.37879
1CmzdD2BrEXAY7vG2pfYea4E8emtPMPXtz,1,2023-07-11 15:57:47,c4513f133e4f3d1296633bff56e6428938864162a0177da56c14de4e2402703a,7143.11575054
1EeEF516qGeyEEzsAyWkc9oE73kQqWX5nF,-1,2024-04-01 18:22:25,3bb9ed79133d81382ad9001814b2484247680fb9fa3c34e171c0887d91fdbb82,7118.57991394
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-04-01 18:22:25,3bb9ed79133d81382ad9001814b2484247680fb9fa3c34e171c0887d91fdbb82,7118.57491394
1EmW8gisF4XD4zQL3tuUekG87DCF41HohW,-1,2023-07-19 16:52:37,1f10f57e67b1b2f9169e5893faf8da5578ce7385c6e79ce7bece70992976b4a9,7115.72595547
1EmW8gisF4XD4zQL3tuUekG87DCF41HohW,1,2023-07-18 21:01:04,e8c6116a5dd9bd6a2271b6e0488ed2b4cbcd7448652ce92a26783018eb65e6b6,7115.72577067
bc1q750t2elctzfq773t8awwjy20hkrje72ythcgjx,-1,2024-02-16 16:15:42,862b78d64bd9773dae8eaf1ea3f012b2153ab943ad00b7dbebbc7eb43a87924f,7114.33071307
1333G1zXMHZcnw46utn2kFyTmzjA3eyfZK,-1,2024-03-27 06:37:15,10a0ffcd0f3c436b09387adcd6d0f3f149670c3fba33c214e7a150a8fd64517a,7103.4585705
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-03-27 06:37:15,10a0ffcd0f3c436b09387adcd6d0f3f149670c3fba33c214e7a150a8fd64517a,7103.4535705
1MXNQdJg2hoCJijB3t6qEwvBUYf68KV3jV,-1,2024-04-17 14:36:42,ec2276099f3c2e1acacf76bd0e4d4ec58eadb8140b63427d12f315b9e8333a02,7101.76897878
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-04-17 14:36:42,ec2276099f3c2e1acacf76bd0e4d4ec58eadb8140b63427d12f315b9e8333a02,7101.75897878
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,-1,2023-12-22 18:10:31,e34c0d755f934c5f366ef8f2100631e36828c30f1a7bc271d04677afa5aaa1cd,7098.35675443
12cGpCrayDBX28z2DWVon25xn996HNAVQG,1,2023-12-07 14:22:20,739a43579b4483f331306366d83d5a84d36d9c437bb707377ab3a4a0e84daa87,7098.33342973
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,-1,2024-02-27 14:10:22,e0d8d5519dd205f274956b8a2e4658531ff15aca2cb48dafd71e29edb1d818c0,7098.0
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,1,2024-02-27 14:03:13,0950dd60a958d1100a3a6a6b7fa438240ec7c26cf11ec3ef55727a38bebb6626,7098.0
17Q48WUREDLM6eCvkK5bGmYyqX9qBpwbEQ,-1,2024-03-26 21:29:28,4fb88f63cef5b1cf3ffcb98eb3884d1a954eb569c55d1068fa40b9b0d9077338,7092.33286876
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-03-26 21:29:28,4fb88f63cef5b1cf3ffcb98eb3884d1a954eb569c55d1068fa40b9b0d9077338,7092.32786876
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,1,2023-05-29 07:53:55,f17997b390dae8bff81ca1144f78953efc8e40382e213d790798d066372f65b8,7087.16997827
1LscCZnpW9HPxPHwtMZXXceWVxAGyuaEKj,-1,2024-02-11 15:24:27,c233e2eaf6c44c5d87fe17dffbc7a13a777f4cd93c2463a93b23d123dedc2ea8,7084.00769181
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-02-11 15:24:27,c233e2eaf6c44c5d87fe17dffbc7a13a777f4cd93c2463a93b23d123dedc2ea8,7084.00269181
1BRuc4qkCy7H1mxn4h3ekXSAQERvrGSF8,-1,2023-05-29 04:10:51,3f4fecc22e81b8e3de2b4defafaf86793467916924d44432a21974bac38ccd76,7045.0
1GNQW9oT3JATbctqXxYg77QWQxvzkcdqua,-1,2023-05-29 07:06:10,1b953170fdafc137977ce4be4366725837569623d783b959422dae90b604e9b4,7043.999851
1GNQW9oT3JATbctqXxYg77QWQxvzkcdqua,1,2023-05-29 04:10:51,3f4fecc22e81b8e3de2b4defafaf86793467916924d44432a21974bac38ccd76,7043.999851
33VtXjQexyXEPmNpD9i5iSBsHANa8dFz2S,-1,2023-05-29 07:53:55,f17997b390dae8bff81ca1144f78953efc8e40382e213d790798d066372f65b8,7043.99977956
33VtXjQexyXEPmNpD9i5iSBsHANa8dFz2S,1,2023-05-29 07:06:10,1b953170fdafc137977ce4be4366725837569623d783b959422dae90b604e9b4,7043.99977956
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,-1,2024-01-09 05:41:30,1c0052fcda8f442a8a274ed237eaa3e2733ef0e67a9254225ccf453bb013e655,7039.38946302
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,-1,2023-12-19 06:46:30,768cb40139ecd866fe6913b51def57b1f8741e08b30b364b4da351ce5aff93b4,7000.04139423
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,-1,2023-12-05 04:17:43,f85d41a13aa39e5345da82026254236e56deeb58094608dfd5c6899b90e2e4e3,7000.00838569
bc1qtef0p08lputg4qazhx2md43ynhc9kp20pn297qnz68068d9z48asmemanj,-1,2023-12-22 17:47:40,e7b8747dc2b5496cda73f55d887b6e80d3f2db311b1e8a85a14181df3b8ceff6,7000.00421962
1932eKraQ3Ad9MeNBHb14WFQbNrLaKeEpT,-1,2024-01-24 15:14:51,0538d443a41875ca7d4c4fea564e13d6c141a47f402adc2a0327ffdc1329511c,7000.000396
bc1qcdeadk07jkthules0yw9u9ue9pklvr608ez94jgwcf7h2ldzcg6qwxp9er,-1,2023-11-02 23:55:57,e83dcc1a85aa6a8eab77656a49aaac99bee2a49fec153caae97d46f5b231065c,7000.00010018
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,-1,2024-01-30 06:24:26,bd96deb8f0991a32e7b77184f0b73893821b7940f9c33cd1a40aaed0c7119c25,7000.0
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,1,2024-01-26 06:56:50,3494d7168d89912b5e3db9ec64a433fe1ffa9b792438c80c726e212b83eef592,7000.0
1MDq7zyLw6oKichbFiDDZ3aaK59byc6CT8,1,2024-01-24 15:14:51,0538d443a41875ca7d4c4fea564e13d6c141a47f402adc2a0327ffdc1329511c,7000.0
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,1,2024-01-09 05:41:30,1c0052fcda8f442a8a274ed237eaa3e2733ef0e67a9254225ccf453bb013e655,7000.0
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,1,2023-12-22 17:47:40,e7b8747dc2b5496cda73f55d887b6e80d3f2db311b1e8a85a14181df3b8ceff6,7000.0
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,-1,2023-12-21 14:19:50,d74197346b2d3106c24b64fa0bc82ce8ac10605dacbb612ad5867678ede968a6,7000.0
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,1,2023-12-19 06:46:30,768cb40139ecd866fe6913b51def57b1f8741e08b30b364b4da351ce5aff93b4,7000.0
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,-1,2023-12-05 06:39:04,4a91810a1c4df7b3b98d788aed8514aa1f247f47f3fdb803cea77a062a620495,7000.0
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,1,2023-12-05 04:17:43,f85d41a13aa39e5345da82026254236e56deeb58094608dfd5c6899b90e2e4e3,7000.0
36wKFQ9KXHsvhuAbUqJunfnQhBfWGAmGnb,-1,2023-11-03 00:04:02,2503b616257feb7965227ba15a3615b53cc8579eb3c3000c71047e64dc35029f,7000.0
36wKFQ9KXHsvhuAbUqJunfnQhBfWGAmGnb,1,2023-11-02 23:55:57,e83dcc1a85aa6a8eab77656a49aaac99bee2a49fec153caae97d46f5b231065c,7000.0
1PWQwQpPkAD7Enhjx2ksZds1SMAgdaEPzW,-1,2023-12-26 13:24:26,2cba07a17980140b020f56bfe4731baefc463cf91dfb8fd6a98fc5db3c1b2f70,6999.99316623
383aBH1ebSacRjnaaAAgSNsdnTdaSkthCA,-1,2023-12-26 13:38:48,54efa1315fe07e31f99c2c08bb2d2a33a5a891fe238c173d151bf5b2056f199c,6999.99144484
383aBH1ebSacRjnaaAAgSNsdnTdaSkthCA,1,2023-12-26 13:24:26,2cba07a17980140b020f56bfe4731baefc463cf91dfb8fd6a98fc5db3c1b2f70,6999.99144484
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2023-12-26 13:38:48,54efa1315fe07e31f99c2c08bb2d2a33a5a891fe238c173d151bf5b2056f199c,6999.98783138
19NMAw484ogu6D6Unn5NByiyxm35ziKqvw,-1,2023-09-29 17:22:46,aebc026ec51e4ff62672e93111dfea99dc390572f56e0beba2fdd39f8c803b59,6999.00019125
1KNm4K8GUK8sMoxc2Z3zU8Uv5FDVjrA72p,1,2023-09-29 17:22:46,aebc026ec51e4ff62672e93111dfea99dc390572f56e0beba2fdd39f8c803b59,6999.0
1Ac6fUJ2Uw4cdXu3YFjCsSqnQGRb7KW1Ec,-1,2023-07-21 09:11:53,969dfbd599c0a44f146fa06d905255c036495c1b6e4349a7981ec5cfc098a4d8,6988.99204514
1HmNGcoVd2omDYLQGNivvxZ62a7GykEkfG,-1,2024-01-25 22:58:15,c8c74ba3d5f468bb532e172af98d836603e267e63633e9356affc5c0a426cac1,6969.38451492
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-01-25 22:58:15,c8c74ba3d5f468bb532e172af98d836603e267e63633e9356affc5c0a426cac1,6969.37951492
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,-1,2024-01-26 06:56:50,3494d7168d89912b5e3db9ec64a433fe1ffa9b792438c80c726e212b83eef592,6960.62402807
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,-1,2023-09-23 08:51:41,832b5567c30a4c04da10f0f49236ced6db35ef6f82267fd030b3925c2200a915,6959.00621078
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,-1,2024-02-26 23:52:46,c46fd5a28da3147680e63a06f23f66bb472880ef656f4e15d51fdd732bbe4806,6959.0
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,1,2023-09-23 08:51:41,832b5567c30a4c04da10f0f49236ced6db35ef6f82267fd030b3925c2200a915,6959.0
1Ejz5uB9X94eHAQohz4fP91P7HmoCJVzjE,-1,2023-10-11 16:06:06,4d5f4791554ae930acf495d02b00ef477c01422fb8f11d3fe398f96e2e770a76,6950.45601007
1Ejz5uB9X94eHAQohz4fP91P7HmoCJVzjE,1,2023-10-11 10:57:15,0b099c86d00ecec896d5b93300c0a2dcbb6713b84579c0a00b3fc1602a3440ce,6950.45579887
1NFQbh5ribV349bQcD5kRtbH4Eo35ikLDw,-1,2023-12-11 17:12:08,e1174e5912b43ff0f55940ceeffeeb20dc656bb4018bbbf8981e5e569bf09fdb,6943.52240411
1NFQbh5ribV349bQcD5kRtbH4Eo35ikLDw,1,2023-12-11 14:00:08,b52fafd1055060e664ed7c29daaf3d7e64cd798efa66cdfac9c88ed7ddd4052a,6943.51869491
1DxhvReqBREjpTtdqQfnty8ZDaRun44PHG,-1,2024-03-12 16:17:34,6c865db1381f54b95509ff70a1ba8846868c6777a0cc235ff2254967ae5a9a26,6922.93332458
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-03-12 16:17:34,6c865db1381f54b95509ff70a1ba8846868c6777a0cc235ff2254967ae5a9a26,6922.92832458
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-01-29 15:15:19,24d2446e108b63e7c29684f3f93c064950c4a2379b34beedef54201819f11f31,6898.08668098
1Fh8XXrF7EEJmktVST8gfmXXsUFG7D2QV4,-1,2024-03-12 16:17:34,0ab5c59937b17f5721a543766ed92e87f3b86f2228738291b1196312cc4551fb,6897.32306415
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,1,2024-03-12 16:17:34,0ab5c59937b17f5721a543766ed92e87f3b86f2228738291b1196312cc4551fb,6897.31806415
bc1q7m4s9ppmuhtkt88gn8l97u3k69dagxn85ue8pn,-1,2024-03-14 14:30:16,21041e7e0189ca9df774bbf4fc2cc1d90e52a72ee6f16cb175e474c1759e584b,6896.52080359
bc1q7m4s9ppmuhtkt88gn8l97u3k69dagxn85ue8pn,1,2024-03-13 23:09:15,34e39da617057e8ef79587a474cfaf7ef20bf8ab5932cb2186a21926ea8ab33b,6896.52002707
1Ltc6FTWGJBZ3eTksm6zskWgapwRSBxNjV,1,2023-11-17 14:08:43,8ad4fc69c42fd988a7ab9d73e1a7a8564b4daaa5931cd2d55783eaea4a386ee7,6877.40847805
1ABLZzjvsSTwqoNJDSH3ofeVrpBaGvhPLF,1,2023-07-12 19:34:42,491f335726d47ff719b3307aef403299e565d736fbc9412ce4d9e079e69b03c9,6870.53565739
1FKcs7JRUachH1KvNm8jE3jzqD1nwA8Zvn,-1,2023-06-05 23:30:16,ecc42f790aac10812eb84bc739546574b9254591e37f5576fc37aee5415a5e83,6867.5699819
1FKcs7JRUachH1KvNm8jE3jzqD1nwA8Zvn,1,2023-06-01 23:20:09,cccbac4601db9eddbd8bc67015085fa893a350b5f5f2b7d29e21238f6ef80ec2,6867.5691503
bc1q7xa6hs9v83876qt6vwk8ycpzqs2yayv3utvctz,1,2023-09-14 12:28:01,a65898456699e78d441e07e87a4f9109f0929564e9bb4a444cfb437e1bda5d0c,6866.06945795
1A5AwGLVEPDB88h9g2UgNvwMDDKoWfwMEQ,-1,2023-10-13 16:06:16,1a483c566c3afeedca27199d72676a19d36e9de424c0b2f07c4b28f399432124,6863.23204539
1A5AwGLVEPDB88h9g2UgNvwMDDKoWfwMEQ,1,2023-10-10 16:37:27,2878933d496f73a5e9bae41be7c3c3f74cfd664a4fa5f50a250ecc7a8fd8e879,6863.23183419
1Bbv9ZoWtXqngVnKegxxgpmGWQRfk4SB73,-1,2023-06-19 22:24:30,b133375d2d0d8c44aa435e0d285354615385e9e55b465290342da7bc7074c522,6847.96579322
1Bbv9ZoWtXqngVnKegxxgpmGWQRfk4SB73,1,2023-06-05 23:30:16,ecc42f790aac10812eb84bc739546574b9254591e37f5576fc37aee5415a5e83,6847.5690711
3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,-1,2023-08-02 22:10:52,5bdd6891820a0daf5041bec5e93f61b2929e481d3c5e95ad6152f25149b93da4,6830.0
3EmV4wMFFc6dkkVpw3wMKWkDvan78TboJP,-1,2023-06-30 18:53:52,9c07b9e4bb1eecf4d5cd1aa7dcf5c848b26bc552e8125ae16d642c55726c5ac0,6825.0
3EmV4wMFFc6dkkVpw3wMKWkDvan78TboJP,1,2023-06-21 15:24:03,f0f3c5db98ee761d167113bc7b72f080c2e45e2a009919870a26a9775df9679e,6825.0
1LgkGPdeAcHfusqewBptNjVbXtFu56W7Nd,-1,2023-07-05 23:18:54,e938b638ce18f4f1ec24c2243f2f1d26b607c40821140fb1d0759b04cd0cf0fe,6811.96579322
1LgkGPdeAcHfusqewBptNjVbXtFu56W7Nd,1,2023-06-19 22:24:30,b133375d2d0d8c44aa435e0d285354615385e9e55b465290342da7bc7074c522,6811.96536473
1DzAEBkDTctb3foyXZDFEk2ffKd4AZWK33,-1,2023-08-02 23:15:19,4b076762b584dbadd00820c28834e88c17868c8cb80bacb1ed7bd9ae406acc90,6798.84282212
1DzAEBkDTctb3foyXZDFEk2ffKd4AZWK33,1,2023-07-05 23:18:54,e938b638ce18f4f1ec24c2243f2f1d26b607c40821140fb1d0759b04cd0cf0fe,6798.46558202
bc1qms2la25qtgh69e7v8eddhsz3gwlfzucwh6v0zvwk8ku36r3mczxq4zlfd5,-1,2024-04-19 12:49:40,e9bf8b259060715a4f3c19271eaf699856732e7db4bc8cafb6519b3bc53ef74a,6790.507391
1LYRCBD9DuBbcJrQLbKyh8SQ7Xh7RZEqEm,-1,2023-09-05 21:12:51,b83d67823d0a1b26c924a010350d7d94d99468f27256a1beb4643c10dd37edf7,6785.11404535
1LYRCBD9DuBbcJrQLbKyh8SQ7Xh7RZEqEm,1,2023-08-02 23:15:19,4b076762b584dbadd00820c28834e88c17868c8cb80bacb1ed7bd9ae406acc90,6783.84254267
391yXdEC53f2HMEKLZJMygzC3JedfCu5yP,-1,2023-08-16 05:54:11,86452af2e4ef133a0267474c3734ae6e5e2c93b656c9ee2337887c7da1f68b00,6774.63955053
391yXdEC53f2HMEKLZJMygzC3JedfCu5yP,1,2023-06-30 18:53:52,9c07b9e4bb1eecf4d5cd1aa7dcf5c848b26bc552e8125ae16d642c55726c5ac0,6774.63955053
3HSX4R7XhupC2YNS4r8p7qvgxNgvQhWgon,-1,2023-08-24 15:19:16,7b2774f557f9f6ae4f30c176f3b444f74af003ed7098528c9b1cafccdc530b1b,6770.72387757
3HSX4R7XhupC2YNS4r8p7qvgxNgvQhWgon,1,2023-08-16 05:54:11,86452af2e4ef133a0267474c3734ae6e5e2c93b656c9ee2337887c7da1f68b00,6770.72387757
15hwuhUrQ8vt4B5fpH3YQL4NPQ5LoLwBSJ,-1,2023-10-04 22:07:29,2e780b660b1681cd24b60add96718fd458a29b6c67a50d499c902dd4c2969398,6770.52473088
15hwuhUrQ8vt4B5fpH3YQL4NPQ5LoLwBSJ,1,2023-09-05 21:12:51,b83d67823d0a1b26c924a010350d7d94d99468f27256a1beb4643c10dd37edf7,6770.52433965
bc1qyd2k46lzcrt3cd3z0nrt9d99z6xnzvyn2r83a5z9xfg8adpyp0ss53fnz4,-1,2023-10-23 21:45:37,1b6c3c55aee68ae7ab56b156a5745b8946c747c1646510737e68c91b90a82894,6769.998595
bc1qc45h5yduv0cp8w6jv6rafs0g2say65rnn268jt3vlk6x3hg9u7kqvh3xk7,1,2023-10-23 21:45:37,1b6c3c55aee68ae7ab56b156a5745b8946c747c1646510737e68c91b90a82894,6769.99847021
bc1q6wymql4csllsswzjdrc403gw6teg0xjveee7mf,-1,2023-05-27 11:11:59,679bcbd38df4cc31c8b77703af6493d1bfc89aa3c2be9b33fb6c5464dba14125,6766.94294049
bc1q6wymql4csllsswzjdrc403gw6teg0xjveee7mf,1,2023-05-27 01:04:54,6d12f68e5d451082dc7fe0051f9ddca35108e7df265dc029b198b452c5b398c5,6766.94294049
bc1qmhq4sgtchfgh6ul75x3rsuegt55mef0zx3ehm2,1,2023-05-27 11:11:59,679bcbd38df4cc31c8b77703af6493d1bfc89aa3c2be9b33fb6c5464dba14125,6766.94271498
bc1qy84w3ph80m0wzjpec9zd0689vdc3m8tcc573ck,-1,2023-05-27 01:04:54,6d12f68e5d451082dc7fe0051f9ddca35108e7df265dc029b198b452c5b398c5,6766.0609624
bc1qxr80h2ypwlttat2pn4fjkxaccgspexwdj9j597,-1,2024-04-09 18:06:04,1aa5b7cc2c24c69cbc9fc669c8289d4202ff51b0122fb63fc9fa86be5728587d,6763.92800546
1732LCF1VW67DaYhH2x4B9M4KNeC4gM7ox,-1,2023-11-06 22:07:53,5ebe2383d159319663c9db15478c08e2cc2e806a2a94029a5d4a90fbfa928fff,6756.98085067
1yB3xmHKfkmYa6md8g5cYHaQkFtneaWAT,-1,2023-10-18 15:10:06,99cddfceea04fc986775bf3757216f77e7b6725bd432138d3eeb4b4225b1987c,6756.98081311
1yB3xmHKfkmYa6md8g5cYHaQkFtneaWAT,1,2023-10-04 22:07:29,2e780b660b1681cd24b60add96718fd458a29b6c67a50d499c902dd4c2969398,6756.98041711
1MT6miKjetZg77QsCuV4qX6wjR91CEW3QQ,-1,2023-10-18 19:07:24,621f2a18d92ceb43f71d50406aa0aa8e2b00b5c9e7813898a8d8ace5f0f2a1ee,6756.97996351
1732LCF1VW67DaYhH2x4B9M4KNeC4gM7ox,1,2023-10-18 19:07:24,621f2a18d92ceb43f71d50406aa0aa8e2b00b5c9e7813898a8d8ace5f0f2a1ee,6756.97967311
